"COVER","HEIGHT","rf","arf7","arf14","arf28","arf60","arf90","arf180","arf360","arf720","se","ase7","ase14","ase28","ase60","ase90","ase180","ase360","ase720","maxt","amaxt7","amaxt14","amaxt28","amaxt60","amaxt90","amaxt180","amaxt360","amaxt720","mint","amint7","amint14","amint28","amint60","amint90","amint180","amint360","amint720","dist_cfa","dist_camp","ws","aws_m0","aws_m1","aws_m3","aws_m6","aws_m12","aws_m24","dist_road","month","density_result","FOR_TYPE_Acacia","FOR_TYPE_Callitris","FOR_TYPE_Hardwood_plantation","FOR_TYPE_Melaleuca","FOR_TYPE_Non_forest","FOR_TYPE_Other_forest___unallocated_type","FOR_TYPE_Other_native_forest","FOR_TYPE_Rainforest","FOR_TYPE_Softwood_plantation","FOR_TYPE_Eucalypt"
2,3,0,8.57142857142857,4.54285714285714,2.52142857142857,2.3,1.425,1.15666666666667,1.21833333333333,1.39194444444444,29,11.4285714285714,17.5571428571429,19.2214285714286,19.57,18.4683333333333,15.7822222222222,14.3177777777778,14.3825,35.2,21.8428571428571,22.7071428571429,24.45,25.765,25.7616666666667,24.3444444444444,21.0802777777778,20.9048611111111,14.2,13.3285714285714,12.5642857142857,13.6464285714286,14.6683333333333,14.0291666666667,12.74,9.80888888888889,9.95763888888889,25843.4923869056,17077.461413319,7.475,7.58641054588649,6.03008956592519,6.72856691491887,5.98558207421467,5.90551806096133,5.92603976719316,632.02984749927,"Nov",0.30409166071951,0,0,0,0,0,0,0,0,0,1
2,2,0,14.0857142857143,7.94285714285714,4.24285714285714,3.36333333333333,2.46333333333333,1.95333333333333,1.64388888888889,1.61527777777778,26.4,12.1857142857143,18.9357142857143,20.5285714285714,20.25,18.8458333333333,16.0211111111111,14.4052777777778,14.4426388888889,35.9,20.9857142857143,23.1571428571429,24.9071428571429,25.985,25.6666666666667,23.63,20.0055555555556,19.9805555555556,18.4,12.8714285714286,11.75,12.7357142857143,13.615,13.1841666666667,12.0033333333333,9.43555555555556,9.54888888888889,15212.7355038295,4774.82211869997,19.09,12.6369404904967,11.2037218628201,11.9144952483823,11.659336211101,11.3188724550803,11.3169936292429,79.0879580154428,"Nov",0.0230113299800755,0,0,0,0,0,0,0,0,0,1
2,2,0,8.57142857142857,4.54285714285714,2.52142857142857,2.3,1.425,1.15666666666667,1.29611111111111,1.43958333333333,29,11.4285714285714,17.5571428571429,19.2214285714286,19.57,18.4683333333333,15.7822222222222,14.3177777777778,14.3808333333333,35.2,22.5428571428571,23.0571428571429,24.6357142857143,25.96,25.915,24.4455555555556,21.1944444444444,21.0720833333333,14.2,14.1285714285714,12.9642857142857,14.3357142857143,15.165,14.44,13.0355555555556,10.1747222222222,10.3733333333333,15532.4637402844,12990.7555409021,14.6433333333333,10.2696273243351,8.8309134596378,8.77382219046798,7.9179901594753,8.30329247801656,8.39473772364337,1002.01768956757,"Nov",0.246264700278736,0,0,0,0,0,0,0,0,0,1
2,2,0,14.0857142857143,7.94285714285714,4.24285714285714,3.36333333333333,2.46333333333333,1.95333333333333,1.64388888888889,1.62083333333333,26.4,12.1857142857143,18.9357142857143,20.5285714285714,20.25,18.8458333333333,16.0211111111111,14.4052777777778,14.4426388888889,35.9,20.9857142857143,23.1571428571429,24.9071428571429,25.985,25.6666666666667,23.625,20.0030555555556,19.9804166666667,18.4,12.8714285714286,11.75,12.7357142857143,13.615,13.1841666666667,12.0033333333333,9.43555555555556,9.54833333333333,11152.2940152685,1284.88506669816,12.65,11.8044862690284,9.48542186606053,9.10193140929929,8.37415007004097,9.24466393627883,9.34167370816532,222.027859825383,"Nov",0.0325845784794141,0,0,0,0,0,0,0,0,0,1
2,2,0,9.88571428571428,6.88571428571429,3.6,2.87666666666667,1.83666666666667,1.59888888888889,1.65444444444444,1.77027777777778,23.4,10.9428571428571,18.4,21.1642857142857,21.4433333333333,19.44,16.1188888888889,14.2313888888889,14.3048611111111,35.5,21.8,23.9214285714286,25.7571428571429,27.0133333333333,26.9841666666667,24.7516666666667,20.9497222222222,21.0340277777778,16.1,12.9,12.0428571428571,12.6357142857143,13.8366666666667,13.0575,11.4488888888889,8.28944444444445,8.51486111111111,3097.93176607441,13600.3512833406,8.6037037037037,10.9140073564871,8.64059928270312,7.97997858830604,7.24382940452213,8.28375230558694,8.37714732567687,338.451006511531,"Nov",0.040915557346089,0,0,0,0,0,0,0,0,0,1
2,2,0,9.88571428571428,6.88571428571429,3.6,2.87666666666667,1.83666666666667,1.59888888888889,1.65666666666667,1.77777777777778,23.4,10.9428571428571,18.4,21.1642857142857,21.4433333333333,19.44,16.1188888888889,14.2313888888889,14.3048611111111,35.5,21.8,23.9214285714286,25.7571428571429,27.0133333333333,26.9841666666667,24.7516666666667,20.9497222222222,21.0269444444444,16.1,12.9,12.0428571428571,12.6357142857143,13.8366666666667,13.0575,11.4488888888889,8.28944444444445,8.51486111111111,5776.30569998401,11191.4330606306,6.578,9.98181165168527,6.35239072813079,6.33343308108086,5.80284877072798,6.56618802084704,6.59730722779064,861.619233182356,"Nov",0.0240448658200284,0,0,0,0,0,0,0,0,0,1
2,2,0,9.65714285714286,5.15714285714286,3.27857142857143,3.1,2.12666666666667,1.76777777777778,1.765,1.78388888888889,9.1,11.6142857142857,18.85,19.7357142857143,20.515,18.8058333333333,16.1183333333333,14.6441666666667,14.7079166666667,25.1,17.5285714285714,20.4571428571429,22.4964285714286,24.1833333333333,23.5933333333333,21.7727777777778,17.6227777777778,17.6393055555556,15.7,9.77142857142857,9.97142857142857,10.9892857142857,12.07,11.1783333333333,9.80333333333333,6.92111111111111,7.00958333333333,30676.5786524407,36637.9906976414,17.9818181818182,10.5775309258941,7.93293210998743,7.58514476947443,6.92407304310788,8.03048485220893,8.169903370335,597.312220471129,"Nov",0.24761359558198,0,0,0,0,0,0,0,0,0,1
2,3,0,13.8571428571429,7.32857142857143,4.01428571428571,3.7,2.65,2.09777777777778,1.89333333333333,2.18861111111111,15,10.5428571428571,16.4428571428571,18.4642857142857,18.7066666666667,17.76,15.3022222222222,13.9002777777778,14.0647222222222,31.2,18.9428571428571,22.1071428571429,24.1928571428571,25.54,24.79,22.8094444444444,19.2297222222222,19.1826388888889,19.6,11.4,11.8214285714286,12.7928571428571,13.9166666666667,13.1616666666667,12.0727777777778,9.24944444444444,9.42569444444444,13954.8016783156,17033.9202757965,8.00208333333333,7.58641054588649,6.03008956592519,6.72856691491887,5.98558207421467,5.90551806096133,5.92932578356319,152.936069858986,"Nov",0.347727085657831,0,0,0,0,0,0,0,0,0,1
2,2,0,12.6857142857143,6.65714285714286,3.52142857142857,2.9,1.93666666666667,1.69333333333333,1.54555555555556,1.55333333333333,8,10.8,18.0071428571429,20.5785714285714,22.5,20.2975,17.22,15.4269444444444,15.5519444444444,23.3,19.3857142857143,22.5642857142857,24.6714285714286,26.8633333333333,26.0533333333333,23.8072222222222,19.2144444444444,19.3090277777778,15.3,10.6428571428571,9.64285714285714,10.3785714285714,11.585,10.29,8.43944444444444,5.46777777777778,5.69236111111111,13922.1679497092,6745.74533686099,8.00208333333333,7.58641054588649,6.03008956592519,6.72856691491887,5.98558207421467,5.91110793626867,5.93417787509037,731.293248091778,"Nov",0.200348805115719,0,0,0,0,0,0,0,0,0,1
1,2,0,13.8571428571429,7.32857142857143,4.01428571428571,3.69,2.4025,2.00611111111111,2.22416666666667,2.33194444444444,15.2,13.2571428571429,17.7642857142857,19.425,20.1216666666667,18.8475,15.9444444444444,14.3747222222222,14.4738888888889,30,20.6714285714286,22.4214285714286,24.2285714285714,25.4283333333333,25.1158333333333,23.3822222222222,20.3336111111111,20.1772222222222,20.9,14.4714285714286,14.6071428571429,15.4142857142857,16.0983333333333,15.7766666666667,14.6233333333333,11.8361111111111,11.9202777777778,6239.89642154422,7241.64436593866,8.00208333333333,7.58641054588649,6.03008956592519,6.72856691491887,5.98558207421467,5.90551806096133,5.92932578356319,999.037036411863,"Nov",0.321770719812845,0,0,0,0,0,0,0,0,0,1
2,3,0,12.6857142857143,6.65714285714286,3.52142857142857,2.9,1.93666666666667,1.70333333333333,1.55055555555556,1.55583333333333,8,10.8,18.0071428571429,20.5785714285714,22.5,20.2975,17.22,15.4269444444444,15.5519444444444,23.3,19.3857142857143,22.5642857142857,24.6714285714286,26.8633333333333,26.0533333333333,23.8427777777778,19.2322222222222,19.3172222222222,15.3,10.6428571428571,9.64285714285714,10.3785714285714,11.585,10.29,8.43944444444444,5.46777777777778,5.69236111111111,22401.9742553549,3984.38751141271,15.4829268292683,10.2696273243351,8.8309134596378,8.77382219046798,7.9179901594753,8.30329247801656,8.39340728530806,292.925707365662,"Nov",0.4176295126963,0,0,0,0,0,0,0,0,0,1
2,3,0,12.6857142857143,6.65714285714286,3.52142857142857,2.9,1.93666666666667,1.70333333333333,1.55055555555556,1.55583333333333,8,10.8,18.0071428571429,20.5785714285714,22.5,20.2975,17.22,15.4269444444444,15.5519444444444,23.3,19.3857142857143,22.5642857142857,24.6714285714286,26.8633333333333,26.0533333333333,23.8427777777778,19.2322222222222,19.3172222222222,15.3,10.6428571428571,9.64285714285714,10.3785714285714,11.585,10.29,8.43944444444444,5.46777777777778,5.69236111111111,22401.9742553549,3984.38751141271,15.4829268292683,10.2696273243351,8.8309134596378,8.77382219046798,7.9179901594753,8.30329247801656,8.39340728530806,292.925707365662,"Nov",0.4176295126963,0,0,0,0,0,0,0,0,0,1
2,3,56.8,13.2571428571429,6.65714285714286,3.91428571428571,2.92,1.93666666666667,1.72111111111111,1.55166666666667,1.55583333333333,3.8,12.1571428571429,19.4714285714286,20.7571428571429,22.4016666666667,20.3691666666667,17.2266666666667,15.4644444444444,15.5773611111111,17,18.5285714285714,22.9,24.8071428571429,26.76,26.0675,23.7811111111111,19.2216666666667,19.3330555555556,12,9.61428571428571,9.40714285714286,10.45,11.6133333333333,10.2241666666667,8.37,5.44888888888889,5.68722222222222,22401.9742553549,3984.38751141271,8.38541666666667,10.2696273243351,8.8309134596378,8.77382219046798,7.9179901594753,8.30329247801656,8.39202581046457,292.925707365662,"Nov",0.4176295126963,0,0,0,0,0,0,0,0,0,1
1,2,114.2,24.8285714285714,12.4428571428571,7.49285714285714,6.10333333333333,4.365,3.81555555555556,3.86444444444444,4.00777777777778,4.9,14.6714285714286,22.2285714285714,23.2785714285714,24.7433333333333,21.8675,17.92,15.2355555555556,14.9079166666667,10.8,9.14285714285714,13.55,15.625,17.3633333333333,16.475,14.2905555555556,9.49916666666667,9.65777777777778,7.6,3.38571428571429,6.50714285714286,7.94642857142857,9.41666666666667,8.14416666666667,6.53333333333333,2.74916666666667,2.89791666666667,11606.5034347374,23060.7938013574,6.23225806451613,7.58641054588649,6.03008956592519,6.72856691491887,5.98558207421467,5.93474715102627,5.95443368309301,111.515519507363,"Nov",0.123966609672965,0,0,0,0,0,0,0,0,0,1
2,2,69.6,21.1142857142857,10.6,6.10714285714286,3.79,2.775,2.44888888888889,2.59277777777778,2.5,3.6,18.7,23.3357142857143,23.35,24.3816666666667,22.35,18.4905555555556,15.9505555555556,15.8254166666667,15.4,21.0428571428571,25.2357142857143,26.9678571428571,28.9566666666667,28.215,25.4388888888889,20.7225,20.9779166666667,18,12.4571428571429,12.6428571428571,13.5678571428571,14.755,13.1008333333333,10.8727777777778,7.61861111111111,7.79944444444444,7856.15614052271,15590.3192658598,7.1875,10.5775309258941,7.93293210998743,7.58514476947443,6.92407304310788,8.07212084257428,8.20366280645052,349.779854399325,"Nov",0.0689638550477315,0,0,0,0,0,0,0,0,0,1
1,2,114.2,24.8285714285714,12.4428571428571,7.49285714285714,6.10333333333333,4.365,3.81555555555556,3.86444444444444,4.00777777777778,4.9,14.6714285714286,22.2285714285714,23.2785714285714,24.7433333333333,21.8675,17.92,15.2355555555556,14.9079166666667,10.8,9.14285714285714,13.55,15.625,17.3633333333333,16.475,14.2905555555556,9.49916666666667,9.65777777777778,7.6,3.38571428571429,6.50714285714286,7.94642857142857,9.41666666666667,8.14416666666667,6.53333333333333,2.74916666666667,2.89791666666667,11606.5034347374,23060.7938013574,6.23225806451613,7.58641054588649,6.03008956592519,6.72856691491887,5.98558207421467,5.93474715102627,5.95443368309301,111.515519507363,"Nov",0.123966609672965,0,0,0,0,0,0,0,0,0,1
2,3,31.8,10.3142857142857,5.18571428571429,3.78571428571429,3.12333333333333,2.12666666666667,1.59,1.695,1.73472222222222,4.9,12.3428571428571,19.9642857142857,19.7321428571429,20.4266666666667,18.8641666666667,16.1155555555556,14.6555555555556,14.7323611111111,15.6,16.1428571428571,20.5642857142857,22.4892857142857,24.025,23.5883333333333,21.8944444444444,17.7019444444444,17.6898611111111,12.3,8.6,9.65714285714286,11.0285714285714,12.0666666666667,11.1375,10.0322222222222,7.04638888888889,7.11583333333333,17427.9608937894,13534.3585846273,6.23225806451613,7.58641054588649,6.03008956592519,6.72856691491887,5.98558207421467,5.90551806096133,5.92903221196514,628.250264850345,"Nov",0.420678571257837,0,0,0,0,0,0,0,0,0,1
2,2,69.6,21.1714285714286,10.6285714285714,6.12142857142857,3.66333333333333,2.71166666666667,2.40666666666667,2.53,2.43416666666667,3.6,18.7,23.3357142857143,23.35,24.3816666666667,22.35,18.4905555555556,15.9505555555556,15.8254166666667,10.8,20.3857142857143,24.9071428571429,25.8821428571429,27.98,27.675,24.9522222222222,20.2519444444444,20.5665277777778,18,11.6142857142857,12.2214285714286,12.5821428571429,14.1166666666667,12.73,10.5111111111111,7.19305555555556,7.46555555555556,10680.0014256965,6361.35343209792,7.1875,10.5775309258941,7.93293210998743,7.58514476947443,6.92407304310788,8.07212084257428,8.20366280645052,887.252840519402,"Nov",0.122542303430544,0,0,0,0,0,0,0,0,0,1
1,1,39.2,11.7428571428571,5.88571428571429,3.48571428571429,3.02666666666667,2.09833333333333,1.71444444444444,1.56,1.52638888888889,3.5,12.5142857142857,18.4928571428571,18.775,19.645,18.5575,15.6977777777778,14.1752777777778,14.2569444444444,15.2,17.1571428571429,21.3571428571429,23.3571428571429,24.645,24.5658333333333,22.9227777777778,19.7411111111111,19.9134722222222,13.4,10.9571428571429,12.3785714285714,13.7892857142857,14.5,14.085,12.8511111111111,10.2225,10.3558333333333,9828.04681310641,17121.1776075352,8.38541666666667,10.2696273243351,8.8309134596378,8.77382219046798,7.9179901594753,8.30329247801656,8.39202581046457,264.617565041416,"Nov",0.0922381886367643,0,0,0,0,0,0,1,0,0,0
2,3,56.8,13.2571428571429,6.65714285714286,3.91428571428571,2.92,1.93666666666667,1.72111111111111,1.55166666666667,1.55583333333333,3.8,12.1571428571429,19.4714285714286,20.7571428571429,22.4016666666667,20.3691666666667,17.2266666666667,15.4644444444444,15.5773611111111,17,18.5285714285714,22.9,24.8071428571429,26.76,26.0675,23.7811111111111,19.2216666666667,19.3330555555556,12,9.61428571428571,9.40714285714286,10.45,11.6133333333333,10.2241666666667,8.37,5.44888888888889,5.68722222222222,22401.9742553549,3984.38751141271,8.38541666666667,10.2696273243351,8.8309134596378,8.77382219046798,7.9179901594753,8.30329247801656,8.39202581046457,292.925707365662,"Nov",0.4176295126963,0,0,0,0,0,0,0,0,0,1
1,2,114.2,24.8285714285714,12.4428571428571,7.49285714285714,6.10333333333333,4.365,3.81555555555556,3.86444444444444,4.00777777777778,4.9,14.6714285714286,22.2285714285714,23.2785714285714,24.7433333333333,21.8675,17.92,15.2355555555556,14.9079166666667,10.8,9.14285714285714,13.55,15.625,17.3633333333333,16.475,14.2905555555556,9.49916666666667,9.65777777777778,7.6,3.38571428571429,6.50714285714286,7.94642857142857,9.41666666666667,8.14416666666667,6.53333333333333,2.74916666666667,2.89791666666667,11606.5034347374,23060.7938013574,6.23225806451613,7.58641054588649,6.03008956592519,6.72856691491887,5.98558207421467,5.93474715102627,5.95443368309301,111.515519507363,"Nov",0.123966609672965,0,0,0,0,0,0,0,0,0,1
2,3,56.8,13.2571428571429,6.65714285714286,3.91428571428571,2.92,1.93666666666667,1.72111111111111,1.55166666666667,1.55583333333333,3.8,12.1571428571429,19.4714285714286,20.7571428571429,22.4016666666667,20.3691666666667,17.2266666666667,15.4644444444444,15.5773611111111,17,18.5285714285714,22.9,24.8071428571429,26.76,26.0675,23.7811111111111,19.2216666666667,19.3330555555556,12,9.61428571428571,9.40714285714286,10.45,11.6133333333333,10.2241666666667,8.37,5.44888888888889,5.68722222222222,22401.9742553549,3984.38751141271,8.38541666666667,10.2696273243351,8.8309134596378,8.77382219046798,7.9179901594753,8.30329247801656,8.39202581046457,292.925707365662,"Nov",0.4176295126963,0,0,0,0,0,0,0,0,0,1
2,2,39.2,11.7428571428571,5.88571428571429,3.48571428571429,3.02666666666667,2.09833333333333,1.71444444444444,1.56,1.52638888888889,3.5,12.5142857142857,18.4928571428571,18.775,19.645,18.5575,15.6977777777778,14.1752777777778,14.2569444444444,15.2,17.1571428571429,21.3571428571429,23.3571428571429,24.645,24.5658333333333,22.9227777777778,19.7411111111111,19.9134722222222,13.4,10.9571428571429,12.3785714285714,13.7892857142857,14.5,14.085,12.8511111111111,10.2225,10.3558333333333,9790.87418786642,9094.90803678014,8.38541666666667,10.2696273243351,8.8309134596378,8.77382219046798,7.9179901594753,8.30329247801656,8.39202581046457,367.307383753901,"Nov",0.211853062714041,0,0,0,0,0,0,0,0,0,1
2,3,25.8,5.77142857142857,2.91428571428571,3.02857142857143,2.85333333333333,1.86333333333333,1.41333333333333,1.60666666666667,1.69055555555556,8.5,15.8857142857143,21.2571428571429,20.4607142857143,20.5866666666667,18.9058333333333,16.1133333333333,14.6922222222222,14.76375,13.3,17,21.3071428571429,22.675,24.0233333333333,23.6491666666667,21.8438888888889,17.7097222222222,17.6956944444444,10.4,7.64285714285714,9.66428571428571,11.0964285714286,11.9716666666667,11.1025,9.98444444444444,7.03611111111111,7.10972222222222,17641.8660208467,13731.3578779272,3.7015625,7.58641054588649,6.03008956592519,6.72856691491887,5.98558207421467,5.90551806096133,5.92160302364553,78.2377484633252,"Nov",0.420678571257837,0,0,0,0,0,0,0,0,0,1
1,2,36.2,8.57142857142857,4.28571428571429,5.72857142857143,4.8,3.41333333333333,3.19111111111111,3.54722222222222,3.84916666666667,13.8,18.3571428571429,24,24.05,25.15,21.9408333333333,17.9344444444444,15.2869444444444,14.9436111111111,8.2,9.47142857142857,14.0928571428571,15.725,17.3316666666667,16.5066666666667,14.2244444444444,9.50861111111111,9.66666666666667,4.3,2.62857142857143,6.80714285714286,7.975,9.28166666666667,8.14083333333333,6.47722222222222,2.73583333333333,2.90652777777778,11606.5034347374,23060.7938013574,3.7015625,7.58641054588649,6.03008956592519,6.72856691491887,5.98558207421467,5.93474715102627,5.9470347706627,111.515519507363,"Nov",0.123966609672965,0,0,0,0,0,0,0,0,0,1
2,3,23.2,5.2,2.6,2.42857142857143,2.35,1.46333333333333,1.41888888888889,1.39388888888889,1.47694444444444,11.1,15.3142857142857,21.1357142857143,21.7535714285714,22.6516666666667,20.4258333333333,17.2416666666667,15.5,15.6122222222222,20.1,19.3428571428571,23.7857142857143,25.1035714285714,26.785,26.125,23.74,19.235,19.34375,11,8.5,9.3,10.5321428571429,11.5516666666667,10.1575,8.32611111111111,5.44083333333333,5.68361111111111,22401.9742553549,3984.38751141271,9.10416666666667,10.2696273243351,8.8309134596378,8.77382219046798,7.9179901594753,8.30329247801656,8.38558007245558,292.925707365662,"Nov",0.4176295126963,0,0,0,0,0,0,0,0,0,1
2,3,36.2,8.6,4.3,5.73571428571429,4.80333333333333,3.415,3.19222222222222,3.55222222222222,3.9025,13.8,18.3571428571429,24,24.05,25.15,21.9408333333333,17.9344444444444,15.2869444444444,14.9436111111111,8.2,9.47142857142857,14.0928571428571,15.725,17.3316666666667,16.5066666666667,14.2244444444444,9.50861111111111,9.66666666666667,4.3,2.62857142857143,6.80714285714286,7.975,9.28166666666667,8.14083333333333,6.47722222222222,2.73583333333333,2.90652777777778,12947.905743055,13736.7395554203,3.7015625,7.58641054588649,6.03008956592519,6.72856691491887,5.98558207421467,5.93474715102627,5.9470347706627,2104.71146240862,"Nov",0.114779656901479,0,0,0,0,0,0,0,0,0,1
2,2,33.2,8.2,4.1,4.87857142857143,3.74,2.52,3.20888888888889,3.915,4.03277777777778,13,19.8142857142857,24.1142857142857,23.2392857142857,24.32,21.4783333333333,17.59,14.9230555555556,14.6741666666667,5.3,10.2571428571429,14.45,16.2785714285714,17.7716666666667,16.9416666666667,14.5316666666667,9.64083333333333,9.83569444444444,3.1,2.5,6.27142857142857,7.76071428571429,9.28333333333333,8.415,6.72722222222222,2.98972222222222,3.14652777777778,25811.23624146,8794.69599229103,8.13518518518518,12.2434733446415,11.1569002253526,11.2767844140016,10.6725603388096,10.6418497800769,10.6205574095612,1833.81097992976,"Nov",0.203863339333674,0,0,0,0,0,0,0,0,0,1
2,3,23.2,5.2,2.6,2.42857142857143,2.35,1.46333333333333,1.41888888888889,1.39388888888889,1.47694444444444,11.1,15.3142857142857,21.1357142857143,21.7535714285714,22.6516666666667,20.4258333333333,17.2416666666667,15.5,15.6122222222222,20.1,19.3428571428571,23.7857142857143,25.1035714285714,26.785,26.125,23.74,19.235,19.34375,11,8.5,9.3,10.5321428571429,11.5516666666667,10.1575,8.32611111111111,5.44083333333333,5.68361111111111,22401.9742553549,3984.38751141271,9.10416666666667,10.2696273243351,8.8309134596378,8.77382219046798,7.9179901594753,8.30329247801656,8.38558007245558,292.925707365662,"Nov",0.4176295126963,0,0,0,0,0,0,0,0,0,1
1,2,36.2,8.57142857142857,4.28571428571429,5.72857142857143,4.8,3.41333333333333,3.19111111111111,3.54722222222222,3.84916666666667,13.8,18.3571428571429,24,24.05,25.15,21.9408333333333,17.9344444444444,15.2869444444444,14.9436111111111,8.2,9.47142857142857,14.0928571428571,15.725,17.3316666666667,16.5066666666667,14.2244444444444,9.50861111111111,9.66666666666667,4.3,2.62857142857143,6.80714285714286,7.975,9.28166666666667,8.14083333333333,6.47722222222222,2.73583333333333,2.90652777777778,11606.5034347374,23060.7938013574,3.7015625,7.58641054588649,6.03008956592519,6.72856691491887,5.98558207421467,5.93474715102627,5.9470347706627,111.515519507363,"Nov",0.123966609672965,0,0,0,0,0,0,0,0,0,1
2,3,36.2,7.2,3.6,5.38571428571429,4.64,3.33333333333333,3.13777777777778,3.13888888888889,3.34194444444444,13.8,18.3571428571429,24,24.05,25.15,21.9408333333333,17.9344444444444,15.2869444444444,14.9436111111111,8.2,11.5,15.1071428571429,16.2321428571429,17.5683333333333,16.625,14.4394444444444,9.82361111111111,10.7123611111111,4.3,2.62857142857143,6.80714285714286,7.975,9.28166666666667,8.14083333333333,6.47666666666667,2.82666666666667,3.27138888888889,16259.1668680169,5088.83856518185,3.7015625,7.58641054588649,6.03008956592519,6.72856691491887,5.98558207421467,5.93474715102627,5.9470347706627,1164.56502173182,"Nov",0.113847103069904,0,0,0,0,0,0,0,0,0,1
2,3,36.2,7.2,3.6,5.38571428571429,4.64,3.33333333333333,3.13777777777778,3.13888888888889,3.34194444444444,13.8,18.3571428571429,24,24.05,25.15,21.9408333333333,17.9344444444444,15.2869444444444,14.9436111111111,8.2,11.5,15.1071428571429,16.2321428571429,17.5683333333333,16.625,14.4394444444444,9.82361111111111,10.7123611111111,4.3,2.62857142857143,6.80714285714286,7.975,9.28166666666667,8.14083333333333,6.47666666666667,2.82666666666667,3.27138888888889,16259.1668680169,5088.83856518185,3.7015625,7.58641054588649,6.03008956592519,6.72856691491887,5.98558207421467,5.93474715102627,5.9470347706627,1164.56502173182,"Nov",0.113847103069904,0,0,0,0,0,0,0,0,0,1
3,3,32.8,8.08571428571429,4.05714285714286,6.81428571428571,5.57333333333333,4.07,3.65888888888889,3.36611111111111,3.23277777777778,14.5,16.5,22.6142857142857,23.6714285714286,24.8666666666667,21.5616666666667,17.7805555555556,15.2716666666667,14.9793055555556,8.5,8.98571428571429,13.5571428571429,14.9785714285714,16.5466666666667,15.5066666666667,13.1766666666667,8.375,8.75166666666667,3.4,1.8,6.16428571428571,7.20357142857143,8.48166666666667,7.365,5.74611111111111,1.95194444444444,2.26444444444444,24421.4147185002,7870.16741855576,8.13518518518518,12.2434733446415,11.1569002253526,11.2767844140016,10.6725603388096,10.6418497800769,10.6205574095612,787.642264163134,"Nov",0.203345981858755,0,0,0,0,0,0,0,0,0,1
2,2,69.4,20.6571428571429,10.3285714285714,6.71428571428571,4.39333333333333,2.885,3.07777777777778,4.04277777777778,4.33527777777778,3.8,12.6285714285714,20.4,20.4892857142857,21.2683333333333,19.1016666666667,15.5738888888889,13.5075,13.5551388888889,3.6,8.47142857142857,13.5142857142857,15.3642857142857,17.1216666666667,16.1541666666667,14.0644444444444,9.90888888888889,10.5283333333333,2.4,1.85714285714286,5.67142857142857,7.11785714285714,8.61833333333333,7.75416666666667,6.47111111111111,3.38638888888889,3.63833333333333,6635.35549560506,9253.07469968998,11.2125,11.8044862690284,9.48542186606053,9.10193140929929,8.37415007004097,9.24466393627883,9.32866767454334,599.588279422593,"Nov",0.0683730910866199,0,0,0,0,0,0,0,0,0,1
